,RegionID,SizeRank,Region Name,Region Type,State Name,Date Recorded,Median Sale Price,city,state_name,lat,lng
104558,394723,291,"Jefferson City, MO",msa,Missouri,2023-11-30,218000.0,Jefferson City,Missouri,38.5676,-92.1759
104559,394598,292,"Florence, AL",msa,Alabama,2023-11-30,178133.0,Florence,Alabama,34.8303,-87.6655
104560,394537,293,"Dothan, AL",msa,Alabama,2023-11-30,171667.0,Dothan,Alabama,31.2336,-85.407
104561,394802,294,"London, KY",msa,Kentucky,2023-11-30,190833.0,London,Kentucky,37.1175,-84.0767
104562,394306,295,"Albany, GA",msa,Georgia,2023-11-30,175167.0,Albany,Georgia,31.5776,-84.1762
104563,845167,296,"Ottawa, IL",msa,Illinois,2023-11-30,130750.0,Ottawa,Illinois,41.3555,-88.8261
104564,395102,297,"Sioux City, IA",msa,Iowa,2023-11-30,198917.0,Sioux City,Iowa,42.4959,-96.3901
104565,395223,298,"Wichita Falls, TX",msa,Texas,2023-11-30,184779.0,Wichita Falls,Texas,33.9072,-98.5291
104566,395182,300,"Valdosta, GA",msa,Georgia,2023-11-30,201833.0,Valdosta,Georgia,30.8502,-83.2788
104567,394800,301,"Logan, UT",msa,Utah,2023-11-30,407169.0,Logan,Utah,41.7399,-111.8422
104568,394595,302,"Flagstaff, AZ",msa,Arizona,2023-11-30,607583.0,Flagstaff,Arizona,35.1872,-111.6194
104569,395036,303,"Rocky Mount, NC",msa,North Carolina,2023-11-30,173917.0,Rocky Mount,North Carolina,35.9685,-77.804
104570,395000,304,"Pottsville, PA",msa,Pennsylvania,2023-11-30,104400.0,Pottsville,Pennsylvania,40.6798,-76.2091
104571,394515,305,"Dalton, GA",msa,Georgia,2023-11-30,229667.0,Dalton,Georgia,34.769,-84.972
104572,394783,306,"Lebanon, PA",msa,Pennsylvania,2023-11-30,232500.0,Lebanon,Pennsylvania,40.3412,-76.4228
104573,394880,307,"Morristown, TN",msa,Tennessee,2023-11-30,244000.0,Morristown,Tennessee,36.2043,-83.3001
104574,395232,308,"Winchester, VA",msa,Virginia,2023-11-30,347633.0,Winchester,Virginia,39.1735,-78.1746
104576,394879,310,"Morgantown, WV",msa,West Virginia,2023-11-30,228000.0,Morgantown,West Virginia,39.6383,-79.9464
104577,394756,311,"La Crosse, WI",msa,Wisconsin,2023-11-30,266083.0,La Crosse,Wisconsin,43.8241,-91.2268
104578,394900,312,"Napa, CA",msa,California,2023-11-30,876667.0,Napa,California,38.2975,-122.301
104579,395013,313,"Rapid City, SD",msa,South Dakota,2023-11-30,334050.0,Rapid City,South Dakota,44.0716,-103.2204
104580,395139,314,"Sumter, SC",msa,South Carolina,2023-11-30,200333.0,Sumter,South Carolina,33.9392,-80.393
104581,394577,315,"Eureka, CA",msa,California,2023-11-30,428000.0,Eureka,California,40.7943,-124.1564
104582,395117,316,"Springfield, OH",msa,Ohio,2023-11-30,157983.0,Springfield,Ohio,39.93,-83.7959
104583,394668,317,"Harrisonburg, VA",msa,Virginia,2023-11-30,304600.0,Harrisonburg,Virginia,38.4362,-78.8735
104584,394368,318,"Battle Creek, MI",msa,Michigan,2023-11-30,160000.0,Battle Creek,Michigan,42.2985,-85.2296
104585,395094,319,"Sherman, TX",msa,Texas,2023-11-30,265092.0,Sherman,Texas,33.6273,-96.6221
104586,394442,321,"Carbondale, IL",msa,Illinois,2023-11-30,143333.0,Carbondale,Illinois,37.7221,-89.2237
104587,394727,322,"Johnstown, PA",msa,Pennsylvania,2023-11-30,100667.0,Johnstown,Pennsylvania,40.326,-78.9194
104588,394728,323,"Jonesboro, AR",msa,Arkansas,2023-11-30,196150.0,Jonesboro,Arkansas,35.8212,-90.6791
104589,394390,324,"Bismarck, ND",msa,North Dakota,2023-11-30,296633.0,Bismarck,North Dakota,46.8143,-100.7694
104590,394661,325,"Hammond, LA",msa,Louisiana,2023-11-30,205667.0,Hammond,Louisiana,30.5061,-90.4563
104591,394983,326,"Pittsfield, MA",msa,Massachusetts,2023-11-30,343153.0,Pittsfield,Massachusetts,42.4517,-73.2605
104592,394890,327,"Mount Vernon, WA",msa,Washington,2023-11-30,556500.0,Mount Vernon,Washington,48.4203,-122.3115
104593,394719,328,"Jamestown, NY",msa,New York,2023-11-30,160633.0,Jamestown,New York,42.0976,-79.2367
104594,395153,329,"The Villages, FL",msa,Florida,2023-11-30,408133.0,The Villages,Florida,28.9034,-81.9887
104595,394307,330,"Albany, OR",msa,Oregon,2023-11-30,400000.0,Albany,Oregon,44.6272,-123.0965
104596,394633,331,"Glens Falls, NY",msa,New York,2023-11-30,273833.0,Glens Falls,New York,43.3109,-73.6458
104597,394780,332,"Lawton, OK",msa,Oklahoma,2023-11-30,138250.0,Lawton,Oklahoma,34.6175,-98.4202
104598,394474,334,"Cleveland, TN",msa,Tennessee,2023-11-30,263317.0,Cleveland,Tennessee,35.1817,-84.8707
104599,395098,335,"Sierra Vista, AZ",msa,Arizona,2023-11-30,238667.0,Sierra Vista,Arizona,31.563,-110.3153
104600,394325,336,"Ames, IA",msa,Iowa,2023-11-30,236167.0,Ames,Iowa,42.0256,-93.6217
104601,394824,337,"Mansfield, OH",msa,Ohio,2023-11-30,145000.0,Mansfield,Ohio,40.7656,-82.5275
104602,395128,338,"Staunton, VA",msa,Virginia,2023-11-30,270175.0,Staunton,Virginia,38.1593,-79.0611
104603,394353,339,"Augusta, ME",msa,Maine,2023-11-30,299300.0,Augusta,Maine,44.3341,-69.7319
104604,394321,340,"Altoona, PA",msa,Pennsylvania,2023-11-30,147633.0,Altoona,Pennsylvania,40.5082,-78.4007
104605,394905,341,"New Bern, NC",msa,North Carolina,2023-11-30,266583.0,New Bern,North Carolina,35.0955,-77.0723
104606,394588,342,"Farmington, NM",msa,New Mexico,2023-11-30,260944.0,Farmington,New Mexico,36.7555,-108.1823
104607,395120,343,"St. Joseph, MO",msa,Missouri,2023-11-30,167417.0,St. Joseph,Missouri,39.7598,-94.821
104608,395218,345,"Wenatchee, WA",msa,Washington,2023-11-30,500817.0,Wenatchee,Washington,47.436,-120.3295
104609,753890,347,"Holland, MI",msa,Michigan,2023-11-30,283333.0,Holland,Michigan,42.7677,-86.0984
104610,394810,348,"Lumberton, NC",msa,North Carolina,2023-11-30,124000.0,Lumberton,North Carolina,34.6312,-79.0186
104611,394778,349,"Lawrence, KS",msa,Kansas,2023-11-30,296000.0,Lawrence,Kansas,38.9597,-95.2642
104612,394635,350,"Goldsboro, NC",msa,North Carolina,2023-11-30,228983.0,Goldsboro,North Carolina,35.3778,-77.9717
104613,395213,351,"Watertown, NY",msa,New York,2023-11-30,191633.0,Watertown,New York,43.9734,-75.9094
104614,395089,352,"Sheboygan, WI",msa,Wisconsin,2023-11-30,238500.0,Sheboygan,Wisconsin,43.7403,-87.7316
104616,394867,354,"Missoula, MT",msa,Montana,2023-11-30,539667.0,Missoula,Montana,46.8751,-114.0214
104617,394407,356,"Bozeman, MT",msa,Montana,2023-11-30,690667.0,Bozeman,Montana,45.6833,-111.0558
104618,394333,357,"Anniston, AL",msa,Alabama,2023-11-30,174000.0,Anniston,Alabama,33.6712,-85.8135
104619,395225,359,"Williamsport, PA",msa,Pennsylvania,2023-11-30,186333.0,Williamsport,Pennsylvania,41.2399,-77.037
104620,394423,360,"Brunswick, GA",msa,Georgia,2023-11-30,322583.0,Brunswick,Georgia,31.1449,-81.4746
104621,753872,361,"California, MD",msa,Maryland,2023-11-30,361667.0,California,Maryland,38.2969,-76.4949
104622,395173,361,"Twin Falls, ID",msa,Idaho,2023-11-30,340997.0,Twin Falls,Idaho,42.5645,-114.4613
104623,394495,363,"Cookeville, TN",msa,Tennessee,2023-11-30,261500.0,Cookeville,Tennessee,36.1482,-85.5109
104624,394893,364,"Muncie, IN",msa,Indiana,2023-11-30,156524.0,Muncie,Indiana,40.1989,-85.395
104625,394857,365,"Michigan City, IN",msa,Indiana,2023-11-30,204527.0,Michigan City,Indiana,41.7092,-86.869
104626,395039,366,"Roseburg, OR",msa,Oregon,2023-11-30,305667.0,Roseburg,Oregon,43.2231,-123.352
104627,394788,367,"Lewiston, ME",msa,Maine,2023-11-30,301833.0,Lewiston,Maine,44.0915,-70.1681
104628,394804,368,"Longview, WA",msa,Washington,2023-11-30,363746.0,Longview,Washington,46.1461,-122.963
104629,394734,370,"Kankakee, IL",msa,Illinois,2023-11-30,189167.0,Kankakee,Illinois,41.102,-87.8643
104630,395095,372,"Show Low, AZ",msa,Arizona,2023-11-30,396667.0,Show Low,Arizona,34.2671,-110.0384
104631,395023,373,"Richmond, KY",msa,Kentucky,2023-11-30,255000.0,Richmond,Kentucky,37.7307,-84.2925
104632,395168,374,"Tullahoma, TN",msa,Tennessee,2023-11-30,262100.0,Tullahoma,Tennessee,35.3721,-86.2172
104633,395222,375,"Whitewater, WI",msa,Wisconsin,2023-11-30,322167.0,Whitewater,Wisconsin,42.8372,-88.7341
104634,394709,376,"Ithaca, NY",msa,New York,2023-11-30,294833.0,Ithaca,New York,42.4442,-76.5032
104636,394524,378,"Decatur, IL",msa,Illinois,2023-11-30,110333.0,Decatur,Illinois,39.8557,-88.9342
104637,394762,379,"LaGrange, GA",msa,Georgia,2023-11-30,189500.0,LaGrange,Georgia,33.0274,-85.0384
104638,394369,380,"Bay City, MI",msa,Michigan,2023-11-30,137967.0,Bay City,Michigan,43.5902,-83.8887
104639,394599,381,"Fond du Lac, WI",msa,Wisconsin,2023-11-30,217167.0,Fond du Lac,Wisconsin,43.7718,-88.4397
104640,394630,382,"Gettysburg, PA",msa,Pennsylvania,2023-11-30,269967.0,Gettysburg,Pennsylvania,39.8304,-77.2339
104641,394620,383,"Gadsden, AL",msa,Alabama,2023-11-30,194958.0,Gadsden,Alabama,34.0086,-86.0157
104642,394733,384,"Kalispell, MT",msa,Montana,2023-11-30,581169.0,Kalispell,Montana,48.2153,-114.3274
104643,394518,385,"Danville, VA",msa,Virginia,2023-11-30,135250.0,Danville,Virginia,36.5831,-79.4088
104644,394823,386,"Mankato, MN",msa,Minnesota,2023-11-30,269583.0,Mankato,Minnesota,44.1715,-93.9772
104645,394794,387,"Lima, OH",msa,Ohio,2023-11-30,137967.0,Lima,Ohio,40.741,-84.112
104646,753915,388,"Salem, OH",msa,Ohio,2023-11-30,139883.0,Salem,Ohio,40.9049,-80.8492
104647,395166,389,"Truckee, CA",msa,California,2023-11-30,640000.0,Truckee,California,39.3455,-120.1848
104648,395080,390,"Sebring, FL",msa,Florida,2023-11-30,226983.0,Sebring,Florida,27.477,-81.453
104649,394462,391,"Cheyenne, WY",msa,Wyoming,2023-11-30,349000.0,Cheyenne,Wyoming,41.135,-104.7902
104650,394689,392,"Hot Springs, AR",msa,Arkansas,2023-11-30,249333.0,Hot Springs,Arkansas,34.4892,-93.0501
104651,394302,393,"Adrian, MI",msa,Michigan,2023-11-30,207667.0,Adrian,Michigan,41.8994,-84.0447
104652,395090,394,"Shelby, NC",msa,North Carolina,2023-11-30,180500.0,Shelby,North Carolina,35.2904,-81.5451
104653,753912,398,"Pinehurst, NC",msa,North Carolina,2023-11-30,413167.0,Pinehurst,North Carolina,35.1922,-79.4684
104654,394953,399,"Paducah, KY",msa,Kentucky,2023-11-30,179667.0,Paducah,Kentucky,37.0711,-88.644
104655,395190,400,"Victoria, TX",msa,Texas,2023-11-30,234819.0,Victoria,Texas,28.8287,-96.9849
104656,395038,401,"Rome, GA",msa,Georgia,2023-11-30,202556.0,Rome,Georgia,34.2662,-85.1863
104657,395086,402,"Sevierville, TN",msa,Tennessee,2023-11-30,401500.0,Sevierville,Tennessee,35.8872,-83.5678
104658,394882,403,"Moses Lake, WA",msa,Washington,2023-11-30,340217.0,Moses Lake,Washington,47.1279,-119.2759
104659,394340,404,"Ashtabula, OH",msa,Ohio,2023-11-30,143417.0,Ashtabula,Ohio,41.8805,-80.7984
104660,394441,405,"Cape Girardeau, MO",msa,Missouri,2023-11-30,213167.0,Cape Girardeau,Missouri,37.3109,-89.5597
104661,394311,406,"Albertville, AL",msa,Alabama,2023-11-30,194000.0,Albertville,Alabama,34.2633,-86.2108
104662,394410,408,"Brainerd, MN",msa,Minnesota,2023-11-30,335500.0,Brainerd,Minnesota,46.3553,-94.1983
104663,394513,409,"Cumberland, MD",msa,Maryland,2023-11-30,148833.0,Cumberland,Maryland,39.6515,-78.7584
104664,394928,410,"Ocean City, NJ",msa,New Jersey,2023-11-30,620417.0,Ocean City,New Jersey,39.2681,-74.602
104665,394505,411,"Corvallis, OR",msa,Oregon,2023-11-30,532867.0,Corvallis,Oregon,44.5698,-123.2779
104666,394988,412,"Pocatello, ID",msa,Idaho,2023-11-30,352489.0,Pocatello,Idaho,42.8724,-112.4647
104667,394501,413,"Corning, NY",msa,New York,2023-11-30,156990.0,Corning,New York,42.147,-77.0561
104668,394911,414,"New Philadelphia, OH",msa,Ohio,2023-11-30,184567.0,New Philadelphia,Ohio,40.486,-81.4401
104669,395140,415,"Sunbury, PA",msa,Pennsylvania,2023-11-30,88233.0,Sunbury,Pennsylvania,40.8616,-76.7871
104670,395175,416,"Ukiah, CA",msa,California,2023-11-30,458833.0,Ukiah,California,39.1464,-123.2105
104671,753887,417,"Hermiston, OR",msa,Oregon,2023-11-30,281417.0,Hermiston,Oregon,45.8326,-119.2854
104672,394469,418,"Clarksburg, WV",msa,West Virginia,2023-11-30,179967.0,Clarksburg,West Virginia,39.2862,-80.3232
104673,394964,419,"Parkersburg, WV",msa,West Virginia,2023-11-30,155236.0,Parkersburg,West Virginia,39.2623,-81.542
104674,394373,420,"Beaver Dam, WI",msa,Wisconsin,2023-11-30,234167.0,Beaver Dam,Wisconsin,43.4688,-88.8309
104675,394980,421,"Pine Bluff, AR",msa,Arkansas,2023-11-30,118742.0,Pine Bluff,Arkansas,34.2116,-92.0173
104676,394641,422,"Grants Pass, OR",msa,Oregon,2023-11-30,400500.0,Grants Pass,Oregon,42.4333,-123.3317
104677,394511,424,"Cullman, AL",msa,Alabama,2023-11-30,227967.0,Cullman,Alabama,34.1775,-86.8407
104678,395248,426,"Zanesville, OH",msa,Ohio,2023-11-30,173667.0,Zanesville,Ohio,39.9565,-82.0132
104679,394907,427,"New Castle, PA",msa,Pennsylvania,2023-11-30,123474.0,New Castle,Pennsylvania,40.9956,-80.3458
104680,394925,428,"Oak Harbor, WA",msa,Washington,2023-11-30,585000.0,Oak Harbor,Washington,48.2964,-122.6333
104681,394942,429,"Orangeburg, SC",msa,South Carolina,2023-11-30,158875.0,Orangeburg,South Carolina,33.4928,-80.8671
104682,395212,430,"Watertown, WI",msa,Wisconsin,2023-11-30,285333.0,Watertown,Wisconsin,43.1893,-88.7285
104683,394847,431,"Meadville, PA",msa,Pennsylvania,2023-11-30,141050.0,Meadville,Pennsylvania,41.6476,-80.1468
104684,394644,433,"Great Falls, MT",msa,Montana,2023-11-30,305500.0,Great Falls,Montana,47.5022,-111.2996
104685,394704,436,"Indiana, PA",msa,Pennsylvania,2023-11-30,119833.0,Indiana,Pennsylvania,40.622,-79.1552
104686,394859,437,"Midland, MI",msa,Michigan,2023-11-30,226083.0,Midland,Michigan,43.6241,-84.2319
104687,394755,438,"Kokomo, IN",msa,Indiana,2023-11-30,164917.0,Kokomo,Indiana,40.464,-86.1277
104688,394395,439,"Bloomsburg, PA",msa,Pennsylvania,2023-11-30,198917.0,Bloomsburg,Pennsylvania,41.0027,-76.4561
104689,394675,441,"Helena, MT",msa,Montana,2023-11-30,414950.0,Helena,Montana,46.5965,-112.0202
104690,394744,442,"Key West, FL",msa,Florida,2023-11-30,977917.0,Key West,Florida,24.5642,-81.7775
104691,395145,443,"Talladega, AL",msa,Alabama,2023-11-30,182133.0,Talladega,Alabama,33.4333,-86.0986
104692,395133,444,"Stillwater, OK",msa,Oklahoma,2023-11-30,215083.0,Stillwater,Oklahoma,36.1317,-97.0742
104693,394489,445,"Columbus, IN",msa,Indiana,2023-11-30,236967.0,Columbus,Indiana,39.2093,-85.9183
104694,394345,446,"Athens, TX",msa,Texas,2023-11-30,278333.0,Athens,Texas,32.2041,-95.8321
104695,394452,447,"Centralia, WA",msa,Washington,2023-11-30,410000.0,Centralia,Washington,46.7223,-122.9696
104696,394822,448,"Manitowoc, WI",msa,Wisconsin,2023-11-30,181880.0,Manitowoc,Wisconsin,44.0991,-87.6812
104697,394682,449,"Hinesville, GA",msa,Georgia,2023-11-30,231667.0,Hinesville,Georgia,31.8248,-81.6137
104698,394541,450,"DuBois, PA",msa,Pennsylvania,2023-11-30,125333.0,DuBois,Pennsylvania,41.1223,-78.7565
104699,395205,451,"Warsaw, IN",msa,Indiana,2023-11-30,261650.0,Warsaw,Indiana,41.2448,-85.8465
104700,394986,452,"Plattsburgh, NY",msa,New York,2023-11-30,202817.0,Plattsburgh,New York,44.6951,-73.4563
104701,395126,453,"Statesboro, GA",msa,Georgia,2023-11-30,263167.0,Statesboro,Georgia,32.4375,-81.7751
104702,394445,454,"Casper, WY",msa,Wyoming,2023-11-30,259300.0,Casper,Wyoming,42.842,-106.3208
104703,395231,455,"Wilson, NC",msa,North Carolina,2023-11-30,182167.0,Wilson,North Carolina,35.7311,-77.9284
104704,753881,456,"Glenwood Springs, CO",msa,Colorado,2023-11-30,701183.0,Glenwood Springs,Colorado,39.5455,-107.3347
104705,395085,457,"Seneca, SC",msa,South Carolina,2023-11-30,284832.0,Seneca,South Carolina,34.6818,-82.96
104706,394936,459,"Olean, NY",msa,New York,2023-11-30,139333.0,Olean,New York,42.0819,-78.4321
104707,394465,460,"Chillicothe, OH",msa,Ohio,2023-11-30,150833.0,Chillicothe,Ohio,39.3393,-82.9939
104708,395077,461,"Searcy, AR",msa,Arkansas,2023-11-30,172333.0,Searcy,Arkansas,35.2418,-91.7351
104709,394638,462,"Grand Island, NE",msa,Nebraska,2023-11-30,207333.0,Grand Island,Nebraska,40.9218,-98.3586
104710,394994,463,"Port Angeles, WA",msa,Washington,2023-11-30,483750.0,Port Angeles,Washington,48.1141,-123.4565
104711,394350,464,"Auburn, NY",msa,New York,2023-11-30,211833.0,Auburn,New York,42.9338,-76.5685
104712,394699,465,"Huntsville, TX",msa,Texas,2023-11-30,286583.0,Huntsville,Texas,30.7009,-95.5567
104713,394674,467,"Heber, UT",msa,Utah,2023-11-30,1032155.0,Heber,Utah,40.507,-111.3986
104714,395010,468,"Quincy, IL",msa,Illinois,2023-11-30,150908.0,Quincy,Illinois,39.9336,-91.3799
104715,395062,469,"Sandusky, OH",msa,Ohio,2023-11-30,176900.0,Sandusky,Ohio,41.4468,-82.7024
104716,394593,470,"Findlay, OH",msa,Ohio,2023-11-30,196167.0,Findlay,Ohio,41.0469,-83.6379
104717,394614,471,"Frankfort, KY",msa,Kentucky,2023-11-30,222500.0,Frankfort,Kentucky,38.1924,-84.8643
104718,394516,472,"Danville, IL",msa,Illinois,2023-11-30,83333.0,Danville,Illinois,40.1426,-87.6111
104719,394298,473,"Aberdeen, WA",msa,Washington,2023-11-30,316750.0,Aberdeen,Washington,46.9757,-123.8094
104720,394999,474,"Portsmouth, OH",msa,Ohio,2023-11-30,105467.0,Portsmouth,Ohio,38.7538,-82.9445
104721,395106,475,"Somerset, PA",msa,Pennsylvania,2023-11-30,171667.0,Somerset,Pennsylvania,40.0049,-79.0778
104722,753928,476,"Wisconsin Rapids, WI",msa,Wisconsin,2023-11-30,181500.0,Wisconsin Rapids,Wisconsin,44.3927,-89.8265
104723,753893,477,"Jefferson, GA",msa,Georgia,2023-11-30,364317.0,Jefferson,Georgia,34.1373,-83.6021
104724,394736,478,"Kapaa, HI",msa,Hawaii,2023-11-30,925500.0,Kapaa,Hawaii,22.091,-159.3521
104725,394955,479,"Palatka, FL",msa,Florida,2023-11-30,196500.0,Palatka,Florida,29.6493,-81.6705
104726,394683,481,"Hobbs, NM",msa,New Mexico,2023-11-30,216417.0,Hobbs,New Mexico,32.7281,-103.16
104727,395088,482,"Shawnee, OK",msa,Oklahoma,2023-11-30,179583.0,Shawnee,Oklahoma,35.3531,-96.9647
104728,394884,484,"Mount Airy, NC",msa,North Carolina,2023-11-30,208083.0,Mount Airy,North Carolina,36.5083,-80.6155
104729,394647,486,"Greeneville, TN",msa,Tennessee,2023-11-30,226333.0,Greeneville,Tennessee,36.168,-82.8197
104730,394655,488,"Greenwood, SC",msa,South Carolina,2023-11-30,170117.0,Greenwood,South Carolina,34.1947,-82.1542
104731,394764,489,"Lake City, FL",msa,Florida,2023-11-30,236583.0,Lake City,Florida,30.1901,-82.6471
104732,394752,490,"Klamath Falls, OR",msa,Oregon,2023-11-30,293150.0,Klamath Falls,Oregon,42.2195,-121.7754
104733,394877,491,"Morehead City, NC",msa,North Carolina,2023-11-30,438667.0,Morehead City,North Carolina,34.7308,-76.7388
104734,394472,492,"Clearlake, CA",msa,California,2023-11-30,318917.0,Clearlake,California,38.9589,-122.633
104735,394305,493,"Alamogordo, NM",msa,New Mexico,2023-11-30,219917.0,Alamogordo,New Mexico,32.8837,-105.9625
104736,395027,494,"Roanoke Rapids, NC",msa,North Carolina,2023-11-30,106167.0,Roanoke Rapids,North Carolina,36.4452,-77.649
104737,394587,495,"Farmington, MO",msa,Missouri,2023-11-30,185967.0,Farmington,Missouri,37.7822,-90.4282
104738,394897,496,"Muskogee, OK",msa,Oklahoma,2023-11-30,150833.0,Muskogee,Oklahoma,35.7432,-95.3567
104739,394826,497,"Marion, IN",msa,Indiana,2023-11-30,131317.0,Marion,Indiana,40.5497,-85.6604
104740,394826,497,"Marion, IN",msa,Indiana,2023-11-30,131317.0,Marion,Indiana,39.5884,-85.7587
104741,394586,498,"Faribault, MN",msa,Minnesota,2023-11-30,311567.0,Faribault,Minnesota,44.2996,-93.2789
104742,394829,500,"Marquette, MI",msa,Michigan,2023-11-30,226000.0,Marquette,Michigan,46.544,-87.4082
104743,394922,501,"North Wilkesboro, NC",msa,North Carolina,2023-11-30,200483.0,North Wilkesboro,North Carolina,36.1728,-81.139
104744,394885,502,"Mount Pleasant, MI",msa,Michigan,2023-11-30,180000.0,Mount Pleasant,Michigan,43.5966,-84.7759
104745,394827,504,"Marion, OH",msa,Ohio,2023-11-30,142017.0,Marion,Ohio,40.5973,-83.1227
104746,394360,505,"Baraboo, WI",msa,Wisconsin,2023-11-30,284450.0,Baraboo,Wisconsin,43.4695,-89.7376
104747,395016,506,"Red Bluff, CA",msa,California,2023-11-30,321667.0,Red Bluff,California,40.1735,-122.2413
104748,394825,507,"Marinette, WI",msa,Wisconsin,2023-11-30,166201.0,Marinette,Wisconsin,45.0871,-87.6336
104749,395040,509,"Roswell, NM",msa,New Mexico,2023-11-30,198000.0,Roswell,New Mexico,33.373,-104.5294
104750,395092,510,"Shelton, WA",msa,Washington,2023-11-30,433333.0,Shelton,Washington,47.2186,-123.1121
104751,395105,513,"Somerset, KY",msa,Kentucky,2023-11-30,225483.0,Somerset,Kentucky,37.0834,-84.6109
104752,394496,514,"Coos Bay, OR",msa,Oregon,2023-11-30,336667.0,Coos Bay,Oregon,43.3789,-124.233
104753,394600,515,"Forest City, NC",msa,North Carolina,2023-11-30,218833.0,Forest City,North Carolina,35.3339,-81.8702
104754,394787,518,"Lewiston, ID",msa,Idaho,2023-11-30,341167.0,Lewiston,Idaho,46.3934,-116.9933
104755,394629,520,"Georgetown, SC",msa,South Carolina,2023-11-30,353833.0,Georgetown,South Carolina,33.3594,-79.2958
104756,395063,522,"Sanford, NC",msa,North Carolina,2023-11-30,271667.0,Sanford,North Carolina,35.4875,-79.177
104757,394570,523,"Enid, OK",msa,Oklahoma,2023-11-30,133500.0,Enid,Oklahoma,36.4063,-97.87
104758,394889,524,"Mount Vernon, OH",msa,Ohio,2023-11-30,225000.0,Mount Vernon,Ohio,40.3854,-82.4737
104759,395199,525,"Walla Walla, WA",msa,Washington,2023-11-30,386917.0,Walla Walla,Washington,46.0671,-118.3368
104760,394309,526,"Albemarle, NC",msa,North Carolina,2023-11-30,258083.0,Albemarle,North Carolina,35.3594,-80.1915
104761,394693,528,"Hudson, NY",msa,New York,2023-11-30,462333.0,Hudson,New York,42.2515,-73.7859
104762,394443,530,"Carlsbad, NM",msa,New Mexico,2023-11-30,236779.0,Carlsbad,New Mexico,32.401,-104.2388
104763,395136,532,"Sturgis, MI",msa,Michigan,2023-11-30,172917.0,Sturgis,Michigan,41.7991,-85.4184
104764,395044,533,"Rutland, VT",msa,Vermont,2023-11-30,259208.0,Rutland,Vermont,43.6092,-72.9783
104765,394509,534,"Crossville, TN",msa,Tennessee,2023-11-30,265833.0,Crossville,Tennessee,35.9526,-85.0295
104766,845162,535,"Granbury, TX",msa,Texas,2023-11-30,351220.0,Granbury,Texas,32.4475,-97.7702
104767,395071,536,"Sayre, PA",msa,Pennsylvania,2023-11-30,162500.0,Sayre,Pennsylvania,41.9856,-76.5207
104768,395049,537,"Salina, KS",msa,Kansas,2023-11-30,167000.0,Salina,Kansas,38.8136,-97.6143
104769,753903,538,"Marietta, OH",msa,Ohio,2023-11-30,173150.0,Marietta,Ohio,39.4241,-81.4465
104770,394591,539,"Fergus Falls, MN",msa,Minnesota,2023-11-30,264967.0,Fergus Falls,Minnesota,46.2854,-96.0758
104771,394362,540,"Barre, VT",msa,Vermont,2023-11-30,345033.0,Barre,Vermont,44.1998,-72.5085
104772,394618,541,"Fremont, OH",msa,Ohio,2023-11-30,147583.0,Fremont,Ohio,41.3535,-83.1147
104773,394939,542,"Oneonta, NY",msa,New York,2023-11-30,187167.0,Oneonta,New York,42.4551,-75.0666
104774,394923,544,"Norwalk, OH",msa,Ohio,2023-11-30,143417.0,Norwalk,Ohio,41.2443,-82.6088
104775,394365,545,"Batavia, NY",msa,New York,2023-11-30,189200.0,Batavia,New York,42.9987,-78.1802
104776,394336,546,"Ardmore, OK",msa,Oklahoma,2023-11-30,181383.0,Ardmore,Oklahoma,34.1949,-97.1256
104777,394456,549,"Charleston, IL",msa,Illinois,2023-11-30,130667.0,Charleston,Illinois,39.4842,-88.1781
104778,394592,550,"Fernley, NV",msa,Nevada,2023-11-30,373333.0,Fernley,Nevada,39.5627,-119.1906
104779,394444,551,"Carson City, NV",msa,Nevada,2023-11-30,447833.0,Carson City,Nevada,39.1511,-119.7476
104780,394432,553,"Calhoun, GA",msa,Georgia,2023-11-30,251333.0,Calhoun,Georgia,34.491,-84.9386
104781,753877,554,"Cullowhee, NC",msa,North Carolina,2023-11-30,489167.0,Cullowhee,North Carolina,35.3097,-83.1816
104782,394582,556,"Fairmont, WV",msa,West Virginia,2023-11-30,161865.0,Fairmont,West Virginia,39.4768,-80.1491
104783,394621,558,"Gaffney, SC",msa,South Carolina,2023-11-30,195917.0,Gaffney,South Carolina,35.0743,-81.6552
104784,395131,560,"Sterling, IL",msa,Illinois,2023-11-30,108750.0,Sterling,Illinois,41.7996,-89.6956
104785,394411,561,"Branson, MO",msa,Missouri,2023-11-30,254000.0,Branson,Missouri,36.6509,-93.2636
104786,395216,563,"Waycross, GA",msa,Georgia,2023-11-30,159733.0,Waycross,Georgia,31.2108,-82.3579
104787,394721,565,"Jasper, IN",msa,Indiana,2023-11-30,188636.0,Jasper,Indiana,38.3933,-86.9402
104788,394556,566,"Edwards, CO",msa,Colorado,2023-11-30,1508000.0,Edwards,Colorado,39.6215,-106.6184
104789,394547,567,"Durango, CO",msa,Colorado,2023-11-30,664667.0,Durango,Colorado,37.2659,-107.8781
104790,394750,568,"Kinston, NC",msa,North Carolina,2023-11-30,108000.0,Kinston,North Carolina,35.2747,-77.5939
104791,753920,569,"Sonora, CA",msa,California,2023-11-30,387500.0,Sonora,California,37.9819,-120.3828
104792,395157,570,"Tiffin, OH",msa,Ohio,2023-11-30,153917.0,Tiffin,Ohio,41.1165,-83.1805
104793,394566,573,"Elko, NV",msa,Nevada,2023-11-30,325667.0,Elko,Nevada,40.8381,-115.7678
