RegionID,SizeRank,Region Name,Region Type,State Name,Date Recorded,Median Sale Price,Coordinates,Latitude,Longitude,city,state_name,lat,lng
395169,56,"Tulsa, OK",msa,Oklahoma,2023-06-30,235833.0,"(35.565342, -96.928917)",35.565342,-96.928917,Tulsa,OK,36.1283,-95.9042
394619,57,"Fresno, CA",msa,California,2023-06-30,381000.0,"(36.116203, -119.681564)",36.116203,-119.681564,Fresno,CA,36.783,-119.7939
395238,58,"Worcester, MA",msa,Massachusetts,2023-06-30,404667.0,"(42.230171, -71.530106)",42.230171,-71.530106,Worcester,MA,42.2705,-71.8079
394938,59,"Omaha, NE",msa,Nebraska,2023-06-30,268500.0,"(41.12537, -98.268082)",41.12537,-98.268082,Omaha,NE,41.2627,-96.0529
394415,60,"Bridgeport, CT",msa,Connecticut,2023-06-30,568500.0,"(41.597782, -72.755371)",41.597782,-72.755371,Bridgeport,CT,41.1918,-73.1954
394653,61,"Greenville, SC",msa,South Carolina,2023-06-30,292800.0,"(33.856892, -80.945007)",33.856892,-80.945007,Greenville,SC,34.8354,-82.3646
394312,62,"Albuquerque, NM",msa,New Mexico,2023-06-30,340000.0,"(34.840515, -106.248482)",34.840515,-106.248482,Albuquerque,NM,35.1054,-106.6465
394357,63,"Bakersfield, CA",msa,California,2023-06-30,326667.0,"(36.116203, -119.681564)",36.116203,-119.681564,Bakersfield,CA,35.3529,-119.0359
394308,64,"Albany, NY",msa,New York,2023-06-30,290133.0,"(42.165726, -74.948051)",42.165726,-74.948051,Albany,NY,42.6664,-73.7987
394753,65,"Knoxville, TN",msa,Tennessee,2023-06-30,319817.0,"(35.747845, -86.692345)",35.747845,-86.692345,Knoxville,TN,35.9692,-83.9496
394367,66,"Baton Rouge, LA",msa,Louisiana,2023-06-30,235000.0,"(31.169546, -91.867805)",31.169546,-91.867805,Baton Rouge,LA,30.442,-91.1311
394843,67,"McAllen, TX",msa,Texas,2023-06-30,200667.0,"(31.054487, -97.563461)",31.054487,-97.563461,McAllen,TX,26.2252,-98.2467
394908,68,"New Haven, CT",msa,Connecticut,2023-06-30,313333.0,"(41.597782, -72.755371)",41.597782,-72.755371,New Haven,CT,41.3113,-72.9246
394561,69,"El Paso, TX",msa,Texas,2023-06-30,235000.0,"(31.054487, -97.563461)",31.054487,-97.563461,El Paso,TX,31.8476,-106.43
394318,70,"Allentown, PA",msa,Pennsylvania,2023-06-30,290000.0,"(40.590752, -77.209755)",40.590752,-77.209755,Allentown,PA,40.5961,-75.4756
394952,71,"Oxnard, CA",msa,California,2023-06-30,825000.0,"(36.116203, -119.681564)",36.116203,-119.681564,Oxnard,CA,34.1964,-119.1815
394486,72,"Columbia, SC",msa,South Carolina,2023-06-30,244167.0,"(33.856892, -80.945007)",33.856892,-80.945007,Columbia,SC,34.0378,-80.9036
753906,73,"North Port, FL",msa,Florida,2023-06-30,452050.0,"(27.766279, -81.686783)",27.766279,-81.686783,North Port,FL,27.0576,-82.1977
845158,74,"Dayton, OH",msa,Ohio,2023-06-30,183300.0,"(40.388783, -82.764915)",40.388783,-82.764915,Dayton,OH,39.7805,-84.2003
394457,75,"Charleston, SC",msa,South Carolina,2023-06-30,417000.0,"(33.856892, -80.945007)",33.856892,-80.945007,Charleston,SC,32.8168,-79.9687
394648,76,"Greensboro, NC",msa,North Carolina,2023-06-30,230000.0,"(35.630066, -79.806419)",35.630066,-79.806419,Greensboro,NC,36.0956,-79.8271
395134,77,"Stockton, CA",msa,California,2023-06-30,493333.0,"(36.116203, -119.681564)",36.116203,-119.681564,Stockton,CA,37.9765,-121.3109
394440,78,"Cape Coral, FL",msa,Florida,2023-06-30,325000.0,"(27.766279, -81.686783)",27.766279,-81.686783,Cape Coral,FL,26.6443,-81.9957
394399,79,"Boise City, ID",msa,Idaho,2023-06-30,464817.0,"(44.240459, -114.478828)",44.240459,-114.478828,Boise City,ID,,
394484,80,"Colorado Springs, CO",msa,Colorado,2023-06-30,451667.0,"(39.059811, -105.311104)",39.059811,-105.311104,Colorado Springs,CO,38.8674,-104.7605
394798,81,"Little Rock, AR",msa,Arkansas,2023-06-30,213000.0,"(34.969704, -92.373123)",34.969704,-92.373123,Little Rock,AR,34.7256,-92.3577
394766,82,"Lakeland, FL",msa,Florida,2023-06-30,304817.0,"(27.766279, -81.686783)",27.766279,-81.686783,Lakeland,FL,28.0557,-81.9545
394304,83,"Akron, OH",msa,Ohio,2023-06-30,176000.0,"(40.388783, -82.764915)",40.388783,-82.764915,Akron,OH,41.0798,-81.5219
394531,84,"Des Moines, IA",msa,Iowa,2023-06-30,253042.0,"(42.011539, -93.210526)",42.011539,-93.210526,Des Moines,IA,41.5725,-93.6105
395115,85,"Springfield, MA",msa,Massachusetts,2023-06-30,298333.0,"(42.230171, -71.530106)",42.230171,-71.530106,Springfield,MA,42.1155,-72.5395
845159,86,"Poughkeepsie, NY",msa,New York,2023-06-30,368167.0,"(42.165726, -74.948051)",42.165726,-74.948051,Poughkeepsie,NY,41.695,-73.9211
394931,87,"Ogden, UT",msa,Utah,2023-06-30,454473.0,"(40.150032, -111.862434)",40.150032,-111.862434,Ogden,UT,41.2279,-111.9682
394816,88,"Madison, WI",msa,Wisconsin,2023-06-30,365667.0,"(44.268543, -89.616508)",44.268543,-89.616508,Madison,WI,43.0822,-89.393
395235,89,"Winston, NC",msa,North Carolina,2023-06-30,239250.0,"(35.630066, -79.806419)",35.630066,-79.806419,Winston,NC,,
394528,90,"Deltona, FL",msa,Florida,2023-06-30,329983.0,"(27.766279, -81.686783)",27.766279,-81.686783,Deltona,FL,28.905,-81.2137
395143,91,"Syracuse, NY",msa,New York,2023-06-30,202167.0,"(42.165726, -74.948051)",42.165726,-74.948051,Syracuse,NY,43.0407,-76.1437
395006,92,"Provo, UT",msa,Utah,2023-06-30,491021.0,"(40.150032, -111.862434)",40.150032,-111.862434,Provo,UT,40.2457,-111.6457
395160,93,"Toledo, OH",msa,Ohio,2023-06-30,154583.0,"(40.388783, -82.764915)",40.388783,-82.764915,Toledo,OH,41.6638,-83.5827
395224,94,"Wichita, KS",msa,Kansas,2023-06-30,230633.0,"(38.5266, -96.726486)",38.5266,-96.726486,Wichita,KS,37.6895,-97.3443
394549,95,"Durham, NC",msa,North Carolina,2023-06-30,406150.0,"(35.630066, -79.806419)",35.630066,-79.806419,Durham,NC,35.9792,-78.9022
394352,96,"Augusta, GA",msa,Georgia,2023-06-30,239000.0,"(33.040619, -83.643074)",33.040619,-83.643074,Augusta,GA,33.3645,-82.0708
394957,97,"Palm Bay, FL",msa,Florida,2023-06-30,339467.0,"(27.766279, -81.686783)",27.766279,-81.686783,Palm Bay,FL,27.9631,-80.6593
394711,98,"Jackson, MS",msa,Mississippi,2023-06-30,236833.0,"(32.741646, -89.678696)",32.741646,-89.678696,Jackson,MS,32.3157,-90.2125
394666,99,"Harrisburg, PA",msa,Pennsylvania,2023-06-30,235408.0,"(40.590752, -77.209755)",40.590752,-77.209755,Harrisburg,PA,40.2752,-76.8843
395113,100,"Spokane, WA",msa,Washington,2023-06-30,398333.0,"(47.400902, -121.490494)",47.400902,-121.490494,Spokane,WA,47.6671,-117.433
395075,101,"Scranton, PA",msa,Pennsylvania,2023-06-30,181667.0,"(40.590752, -77.209755)",40.590752,-77.209755,Scranton,PA,41.4044,-75.6649
394460,102,"Chattanooga, TN",msa,Tennessee,2023-06-30,281833.0,"(35.747845, -86.692345)",35.747845,-86.692345,Chattanooga,TN,35.066,-85.2481
394871,103,"Modesto, CA",msa,California,2023-06-30,441500.0,"(36.116203, -119.681564)",36.116203,-119.681564,Modesto,CA,37.6375,-121.0028
394768,104,"Lancaster, PA",msa,Pennsylvania,2023-06-30,310167.0,"(40.590752, -77.209755)",40.590752,-77.209755,Lancaster,PA,40.042,-76.3012
394997,105,"Portland, ME",msa,Maine,2023-06-30,469303.0,"(44.693947, -69.381927)",44.693947,-69.381927,Portland,ME,43.6773,-70.2715
395245,106,"Youngstown, OH",msa,Ohio,2023-06-30,142667.0,"(40.388783, -82.764915)",40.388783,-82.764915,Youngstown,OH,41.0993,-80.6463
394770,107,"Lansing, MI",msa,Michigan,2023-06-30,197500.0,"(43.326618, -84.536095)",43.326618,-84.536095,Lansing,MI,42.7142,-84.5601
394590,108,"Fayetteville, AR",msa,Arkansas,2023-06-30,336750.0,"(34.969704, -92.373123)",34.969704,-92.373123,Fayetteville,AR,36.0714,-94.1661
394589,109,"Fayetteville, NC",msa,North Carolina,2023-06-30,225500.0,"(35.630066, -79.806419)",35.630066,-79.806419,Fayetteville,NC,35.085,-78.9772
394792,110,"Lexington, KY",msa,Kentucky,2023-06-30,284983.0,"(37.66814, -84.670067)",37.66814,-84.670067,Lexington,KY,38.0423,-84.4587
394971,111,"Pensacola, FL",msa,Florida,2023-06-30,302833.0,"(27.766279, -81.686783)",27.766279,-81.686783,Pensacola,FL,30.4413,-87.1911
395068,112,"Santa Rosa, CA",msa,California,2023-06-30,806667.0,"(36.116203, -119.681564)",36.116203,-119.681564,Santa Rosa,CA,38.4458,-122.7067
395019,113,"Reno, NV",msa,Nevada,2023-06-30,518000.0,"(38.313515, -117.055374)",38.313515,-117.055374,Reno,NV,39.5497,-119.8483
394698,114,"Huntsville, AL",msa,Alabama,2023-06-30,292800.0,"(32.806671, -86.79113)",32.806671,-86.79113,Huntsville,AL,34.6981,-86.6412
394995,115,"Port St. Lucie, FL",msa,Florida,2023-06-30,370917.0,"(27.766279, -81.686783)",27.766279,-81.686783,Port St. Lucie,FL,27.2796,-80.3884
394761,116,"Lafayette, LA",msa,Louisiana,2023-06-30,205667.0,"(31.169546, -91.867805)",31.169546,-91.867805,Lafayette,LA,30.2082,-92.0325
394898,117,"Myrtle Beach, SC",msa,South Carolina,2023-06-30,290833.0,"(33.856892, -80.945007)",33.856892,-80.945007,Myrtle Beach,SC,33.7094,-78.8844
395116,118,"Springfield, MO",msa,Missouri,2023-06-30,253833.0,"(38.456085, -92.288368)",38.456085,-92.288368,Springfield,MO,37.1943,-93.2916
395195,119,"Visalia, CA",msa,California,2023-06-30,329667.0,"(36.116203, -119.681564)",36.116203,-119.681564,Visalia,CA,36.3276,-119.3269
394746,120,"Killeen, TX",msa,Texas,2023-06-30,263500.0,"(31.054487, -97.563461)",31.054487,-97.563461,Killeen,TX,31.0753,-97.7297
394338,121,"Asheville, NC",msa,North Carolina,2023-06-30,403833.0,"(35.630066, -79.806419)",35.630066,-79.806419,Asheville,NC,35.5707,-82.5537
395244,122,"York, PA",msa,Pennsylvania,2023-06-30,244250.0,"(40.590752, -77.209755)",40.590752,-77.209755,York,PA,39.9651,-76.7315
395183,123,"Vallejo, CA",msa,California,2023-06-30,568022.0,"(36.116203, -119.681564)",36.116203,-119.681564,Vallejo,CA,38.1125,-122.2342
753917,124,"Santa Maria, CA",msa,California,2023-06-30,832333.0,"(36.116203, -119.681564)",36.116203,-119.681564,Santa Maria,CA,34.9333,-120.4431
395050,125,"Salinas, CA",msa,California,2023-06-30,822000.0,"(36.116203, -119.681564)",36.116203,-119.681564,Salinas,CA,36.6883,-121.6317
395048,126,"Salem, OR",msa,Oregon,2023-06-30,427000.0,"(44.572021, -122.070938)",44.572021,-122.070938,Salem,OR,44.9233,-123.0244
394870,127,"Mobile, AL",msa,Alabama,2023-06-30,200000.0,"(32.806671, -86.79113)",32.806671,-86.79113,Mobile,AL,30.6782,-88.1162
395015,128,"Reading, PA",msa,Pennsylvania,2023-06-30,229835.0,"(40.590752, -77.209755)",40.590752,-77.209755,Reading,PA,40.34,-75.9267
394502,129,"Corpus Christi, TX",msa,Texas,2023-06-30,267500.0,"(31.054487, -97.563461)",31.054487,-97.563461,Corpus Christi,TX,27.7254,-97.3767
394421,130,"Brownsville, TX",msa,Texas,2023-06-30,225549.0,"(31.054487, -97.563461)",31.054487,-97.563461,Brownsville,TX,25.9975,-97.458
394820,131,"Manchester, NH",msa,New Hampshire,2023-06-30,431978.0,"(43.452492, -71.563896)",43.452492,-71.563896,Manchester,NH,42.9848,-71.4447
394612,132,"Fort Wayne, IN",msa,Indiana,2023-06-30,216511.0,"(39.849426, -86.258278)",39.849426,-86.258278,Fort Wayne,IN,41.0888,-85.1436
394658,133,"Gulfport, MS",msa,Mississippi,2023-06-30,223633.0,"(32.741646, -89.678696)",32.741646,-89.678696,Gulfport,MS,30.4274,-89.0704
395051,134,"Salisbury, MD",msa,Delaware,2023-06-30,364583.0,"(39.318523, -75.507141)",39.318523,-75.507141,Salisbury,MD,38.3756,-75.5865
394596,135,"Flint, MI",msa,Michigan,2023-06-30,184667.0,"(43.326618, -84.536095)",43.326618,-84.536095,Flint,MI,43.0236,-83.6921
394972,136,"Peoria, IL",msa,Illinois,2023-06-30,142000.0,"(40.349457, -88.986137)",40.349457,-88.986137,Peoria,IL,40.752,-89.6154
394439,137,"Canton, OH",msa,Ohio,2023-06-30,161333.0,"(40.388783, -82.764915)",40.388783,-82.764915,Canton,OH,40.8078,-81.3676
395070,138,"Savannah, GA",msa,Georgia,2023-06-30,325333.0,"(33.040619, -83.643074)",33.040619,-83.643074,Savannah,GA,32.0286,-81.1821
394372,140,"Beaumont, TX",msa,Texas,2023-06-30,195645.0,"(31.054487, -97.563461)",31.054487,-97.563461,Beaumont,TX,30.0849,-94.1451
395096,141,"Shreveport, LA",msa,Louisiana,2023-06-30,195917.0,"(31.169546, -91.867805)",31.169546,-91.867805,Shreveport,LA,32.4653,-93.7955
395164,142,"Trenton, NJ",msa,New Jersey,2023-06-30,341167.0,"(40.298904, -74.521011)",40.298904,-74.521011,Trenton,NJ,40.2237,-74.7641
394875,143,"Montgomery, AL",msa,Alabama,2023-06-30,192667.0,"(32.806671, -86.79113)",32.806671,-86.79113,Montgomery,AL,32.3482,-86.2668
394520,144,"Davenport, IA",msa,Illinois,2023-06-30,164667.0,"(40.349457, -88.986137)",40.349457,-88.986137,Davenport,IA,41.5565,-90.6053
395146,145,"Tallahassee, FL",msa,Florida,2023-06-30,260283.0,"(27.766279, -81.686783)",27.766279,-81.686783,Tallahassee,FL,30.4551,-84.2527
394576,146,"Eugene, OR",msa,Oregon,2023-06-30,447167.0,"(44.572021, -122.070938)",44.572021,-122.070938,Eugene,OR,44.0564,-123.1174
394901,147,"Naples, FL",msa,Florida,2023-06-30,579833.0,"(27.766279, -81.686783)",27.766279,-81.686783,Naples,FL,26.1504,-81.7936
394332,148,"Ann Arbor, MI",msa,Michigan,2023-06-30,376083.0,"(43.326618, -84.536095)",43.326618,-84.536095,Ann Arbor,MI,42.2759,-83.731
394927,149,"Ocala, FL",msa,Florida,2023-06-30,261800.0,"(27.766279, -81.686783)",27.766279,-81.686783,Ocala,FL,29.178,-82.1511
394679,150,"Hickory, NC",msa,North Carolina,2023-06-30,241667.0,"(35.630066, -79.806419)",35.630066,-79.806419,Hickory,NC,35.741,-81.3223
394697,151,"Huntington, WV",msa,Ohio,2023-06-30,165167.0,"(40.388783, -82.764915)",40.388783,-82.764915,Huntington,WV,38.4109,-82.4345
394602,152,"Fort Collins, CO",msa,Colorado,2023-06-30,544833.0,"(39.059811, -105.311104)",39.059811,-105.311104,Fort Collins,CO,40.5477,-105.0656
395033,153,"Rockford, IL",msa,Illinois,2023-06-30,156667.0,"(40.349457, -88.986137)",40.349457,-88.986137,Rockford,IL,42.2596,-89.064
394796,154,"Lincoln, NE",msa,Nebraska,2023-06-30,270667.0,"(41.12537, -98.268082)",41.12537,-98.268082,Lincoln,NE,40.8099,-96.6784
394622,155,"Gainesville, FL",msa,Florida,2023-06-30,288917.0,"(27.766279, -81.686783)",27.766279,-81.686783,Gainesville,FL,29.6804,-82.3459
394405,156,"Boulder, CO",msa,Colorado,2023-06-30,753333.0,"(39.059811, -105.311104)",39.059811,-105.311104,Boulder,CO,40.0248,-105.2524
394646,157,"Green Bay, WI",msa,Wisconsin,2023-06-30,278833.0,"(44.268543, -89.616508)",44.268543,-89.616508,Green Bay,WI,44.5148,-87.9895
394488,158,"Columbus, GA",msa,Georgia,2023-06-30,180667.0,"(33.040619, -83.643074)",33.040619,-83.643074,Columbus,GA,32.51,-84.8771
395107,159,"South Bend, IN",msa,Indiana,2023-06-30,190667.0,"(39.849426, -86.258278)",39.849426,-86.258278,South Bend,IN,41.6767,-86.2696
395109,160,"Spartanburg, SC",msa,South Carolina,2023-06-30,244930.0,"(33.856892, -80.945007)",33.856892,-80.945007,Spartanburg,SC,34.9442,-81.9251
394645,161,"Greeley, CO",msa,Colorado,2023-06-30,473688.0,"(39.059811, -105.311104)",39.059811,-105.311104,Greeley,CO,40.4152,-104.7706
394808,162,"Lubbock, TX",msa,Texas,2023-06-30,224500.0,"(31.054487, -97.563461)",31.054487,-97.563461,Lubbock,TX,33.5657,-101.8879
394471,163,"Clarksville, TN",msa,Tennessee,2023-06-30,277833.0,"(35.747845, -86.692345)",35.747845,-86.692345,Clarksville,TN,36.5692,-87.3413
395028,164,"Roanoke, VA",msa,Virginia,2023-06-30,244434.0,"(37.769337, -78.169968)",37.769337,-78.169968,Roanoke,VA,37.2785,-79.9581
394579,165,"Evansville, IN",msa,Indiana,2023-06-30,203654.0,"(39.849426, -86.258278)",39.849426,-86.258278,Evansville,IN,37.9881,-87.5341
394747,167,"Kingsport, TN",msa,Tennessee,2023-06-30,205000.0,"(35.747845, -86.692345)",35.747845,-86.692345,Kingsport,TN,36.5224,-82.5454
394741,168,"Kennewick, WA",msa,Washington,2023-06-30,399417.0,"(47.400902, -121.490494)",47.400902,-121.490494,Kennewick,WA,46.1978,-119.1732
395179,169,"Utica, NY",msa,New York,2023-06-30,169767.0,"(42.165726, -74.948051)",42.165726,-74.948051,Utica,NY,43.0962,-75.2261
394660,170,"Hagerstown, MD",msa,Maryland,2023-06-30,276650.0,"(39.063946, -76.802101)",39.063946,-76.802101,Hagerstown,MD,39.6401,-77.7217
394543,171,"Duluth, MN",msa,Minnesota,2023-06-30,238333.0,"(45.694454, -93.900192)",45.694454,-93.900192,Duluth,MN,46.7756,-92.1393
394937,172,"Olympia, WA",msa,Washington,2023-06-30,497333.0,"(47.400902, -121.490494)",47.400902,-121.490494,Olympia,WA,47.0417,-122.8959
394803,173,"Longview, TX",msa,Texas,2023-06-30,241468.0,"(31.054487, -97.563461)",31.054487,-97.563461,Longview,TX,32.5193,-94.7622
395229,174,"Wilmington, NC",msa,North Carolina,2023-06-30,401333.0,"(35.630066, -79.806419)",35.630066,-79.806419,Wilmington,NC,34.2099,-77.8866
395061,175,"San Luis Obispo, CA",msa,California,2023-06-30,812500.0,"(36.116203, -119.681564)",36.116203,-119.681564,San Luis Obispo,CA,35.2669,-120.669
753875,176,"Crestview, FL",msa,Florida,2023-06-30,428417.0,"(27.766279, -81.686783)",27.766279,-81.686783,Crestview,FL,30.7477,-86.5785
394851,177,"Merced, CA",msa,California,2023-06-30,387333.0,"(36.116203, -119.681564)",36.116203,-119.681564,Merced,CA,37.3057,-120.4779
395197,178,"Waco, TX",msa,Texas,2023-06-30,265333.0,"(31.054487, -97.563461)",31.054487,-97.563461,Waco,TX,31.5599,-97.1882
394447,179,"Cedar Rapids, IA",msa,Iowa,2023-06-30,192000.0,"(42.011539, -93.210526)",42.011539,-93.210526,Cedar Rapids,IA,41.9662,-91.6783
394348,180,"Atlantic City, NJ",msa,New Jersey,2023-06-30,273000.0,"(40.298904, -74.521011)",40.298904,-74.521011,Atlantic City,NJ,39.3797,-74.4527
394412,181,"Bremerton, WA",msa,Washington,2023-06-30,510083.0,"(47.400902, -121.490494)",47.400902,-121.490494,Bremerton,WA,47.5436,-122.7121
395103,182,"Sioux Falls, SD",msa,South Dakota,2023-06-30,304833.0,"(44.299782, -99.438828)",44.299782,-99.438828,Sioux Falls,SD,43.5396,-96.7311
395065,183,"Santa Cruz, CA",msa,California,2023-06-30,1124167.0,"(36.116203, -119.681564)",36.116203,-119.681564,Santa Cruz,CA,36.9789,-122.0346
394572,184,"Erie, PA",msa,Pennsylvania,2023-06-30,168617.0,"(40.590752, -77.209755)",40.590752,-77.209755,Erie,PA,42.1167,-80.0733
394924,185,"Norwich, CT",msa,Connecticut,2023-06-30,318417.0,"(41.597782, -72.755371)",41.597782,-72.755371,Norwich,CT,41.5495,-72.0882
394323,186,"Amarillo, TX",msa,Texas,2023-06-30,222500.0,"(31.054487, -97.563461)",31.054487,-97.563461,Amarillo,TX,35.1984,-101.8316
394772,187,"Laredo, TX",msa,Texas,2023-06-30,226233.0,"(31.054487, -97.563461)",31.054487,-97.563461,Laredo,TX,27.5625,-99.4874
395171,188,"Tuscaloosa, AL",msa,Alabama,2023-06-30,224633.0,"(32.806671, -86.79113)",32.806671,-86.79113,Tuscaloosa,AL,33.2348,-87.5268
394483,189,"College Station, TX",msa,Texas,2023-06-30,315900.0,"(31.054487, -97.563461)",31.054487,-97.563461,College Station,TX,30.5852,-96.2959
394732,190,"Kalamazoo, MI",msa,Michigan,2023-06-30,234110.0,"(43.326618, -84.536095)",43.326618,-84.536095,Kalamazoo,MI,42.2749,-85.5882
394811,191,"Lynchburg, VA",msa,Virginia,2023-06-30,250395.0,"(37.769337, -78.169968)",37.769337,-78.169968,Lynchburg,VA,37.4003,-79.1909
394455,192,"Charleston, WV",msa,West Virginia,2023-06-30,148483.0,"(38.491226, -80.95457)",38.491226,-80.95457,Charleston,WV,38.3484,-81.6322
395240,193,"Yakima, WA",msa,Washington,2023-06-30,340500.0,"(47.400902, -121.490494)",47.400902,-121.490494,Yakima,WA,46.5923,-120.5496
394585,194,"Fargo, ND",msa,North Dakota,2023-06-30,289517.0,"(47.528912, -99.784012)",47.528912,-99.784012,Fargo,ND,46.8651,-96.8292
394387,195,"Binghamton, NY",msa,New York,2023-06-30,167667.0,"(42.165726, -74.948051)",42.165726,-74.948051,Binghamton,NY,42.1014,-75.9093
394609,196,"Fort Smith, AR",msa,Arkansas,2023-06-30,177000.0,"(34.969704, -92.373123)",34.969704,-92.373123,Fort Smith,AR,35.3495,-94.3695
394334,197,"Appleton, WI",msa,Wisconsin,2023-06-30,266500.0,"(44.268543, -89.616508)",44.268543,-89.616508,Appleton,WI,44.278,-88.3892
845160,198,"Prescott Valley, AZ",msa,Arizona,2023-06-30,492983.0,"(33.729759, -111.431221)",33.729759,-111.431221,Prescott Valley,AZ,34.598,-112.3185
394813,200,"Macon, GA",msa,Georgia,2023-06-30,158833.0,"(33.040619, -83.643074)",33.040619,-83.643074,Macon,GA,32.8065,-83.6974
395174,201,"Tyler, TX",msa,Texas,2023-06-30,321244.0,"(31.054487, -97.563461)",31.054487,-97.563461,Tyler,TX,32.3184,-95.3062
394361,202,"Barnstable Town, MA",msa,Massachusetts,2023-06-30,633317.0,"(42.230171, -71.530106)",42.230171,-71.530106,Barnstable Town,MA,,
394519,203,"Daphne, AL",msa,Alabama,2023-06-30,367983.0,"(32.806671, -86.79113)",32.806671,-86.79113,Daphne,AL,30.6263,-87.8816
394378,205,"Bellingham, WA",msa,Washington,2023-06-30,560000.0,"(47.400902, -121.490494)",47.400902,-121.490494,Bellingham,WA,48.7548,-122.469
394429,206,"Burlington, VT",msa,Vermont,2023-06-30,398763.0,"(44.045876, -72.710686)",44.045876,-72.710686,Burlington,VT,44.4876,-73.2316
395030,207,"Rochester, MN",msa,Minnesota,2023-06-30,291300.0,"(45.694454, -93.900192)",45.694454,-93.900192,Rochester,MN,44.0154,-92.478
753895,208,"Lafayette, IN",msa,Indiana,2023-06-30,242521.0,"(39.849426, -86.258278)",39.849426,-86.258278,Lafayette,IN,40.3991,-86.8593
394454,209,"Champaign, IL",msa,Illinois,2023-06-30,184150.0,"(40.349457, -88.986137)",40.349457,-88.986137,Champaign,IL,40.1142,-88.2737
394848,210,"Medford, OR",msa,Oregon,2023-06-30,433483.0,"(44.572021, -122.070938)",44.572021,-122.070938,Medford,OR,42.3372,-122.854
845164,211,"Lebanon, NH",msa,New Hampshire,2023-06-30,340844.0,"(43.452492, -71.563896)",43.452492,-71.563896,Lebanon,NH,43.6353,-72.2531
394459,212,"Charlottesville, VA",msa,Virginia,2023-06-30,427708.0,"(37.769337, -78.169968)",37.769337,-78.169968,Charlottesville,VA,38.0375,-78.4855
394763,213,"Lake Charles, LA",msa,Louisiana,2023-06-30,204817.0,"(31.169546, -91.867805)",31.169546,-91.867805,Lake Charles,LA,30.201,-93.2111
394773,214,"Las Cruces, NM",msa,New Mexico,2023-06-30,284922.0,"(34.840515, -106.248482)",34.840515,-106.248482,Las Cruces,NM,32.3265,-106.7893
394464,215,"Chico, CA",msa,California,2023-06-30,383667.0,"(36.116203, -119.681564)",36.116203,-119.681564,Chico,CA,39.7578,-121.8161
394681,216,"Hilton Head Island, SC",msa,South Carolina,2023-06-30,481015.0,"(33.856892, -80.945007)",33.856892,-80.945007,Hilton Head Island,SC,32.1896,-80.7499
394346,217,"Athens, GA",msa,Georgia,2023-06-30,326667.0,"(33.040619, -83.643074)",33.040619,-83.643074,Athens,GA,33.9508,-83.3689
394765,218,"Lake Havasu City, AZ",msa,Arizona,2023-06-30,319000.0,"(33.729759, -111.431221)",33.729759,-111.431221,Lake Havasu City,AZ,34.5006,-114.3113
394485,219,"Columbia, MO",msa,Missouri,2023-06-30,273833.0,"(38.456085, -92.288368)",38.456085,-92.288368,Columbia,MO,38.9472,-92.3268
395114,220,"Springfield, IL",msa,Illinois,2023-06-30,142833.0,"(40.349457, -88.986137)",40.349457,-88.986137,Springfield,IL,39.7709,-89.654
394872,222,"Monroe, LA",msa,Louisiana,2023-06-30,173583.0,"(31.169546, -91.867805)",31.169546,-91.867805,Monroe,LA,32.5185,-92.0774
394565,223,"Elkhart, IN",msa,Indiana,2023-06-30,220833.0,"(39.849426, -86.258278)",39.849426,-86.258278,Elkhart,IN,41.6916,-85.9627
394726,224,"Johnson City, TN",msa,Tennessee,2023-06-30,244000.0,"(35.747845, -86.692345)",35.747845,-86.692345,Johnson City,TN,36.3406,-82.3806
395247,225,"Yuma, AZ",msa,Arizona,2023-06-30,270833.0,"(33.729759, -111.431221)",33.729759,-111.431221,Yuma,AZ,32.5995,-114.5491
394623,226,"Gainesville, GA",msa,Georgia,2023-06-30,374667.0,"(33.040619, -83.643074)",33.040619,-83.643074,Gainesville,GA,34.2902,-83.8294
394716,227,"Jacksonville, NC",msa,North Carolina,2023-06-30,259000.0,"(35.630066, -79.806419)",35.630066,-79.806419,Jacksonville,NC,34.7289,-77.3941
394597,228,"Florence, SC",msa,South Carolina,2023-06-30,176150.0,"(33.856892, -80.945007)",33.856892,-80.945007,Florence,SC,34.178,-79.7898
394680,229,"Hilo, HI",msa,Hawaii,2023-06-30,522167.0,,,,Hilo,HI,19.6883,-155.0863
395118,230,"St. Cloud, MN",msa,Minnesota,2023-06-30,267967.0,"(45.694454, -93.900192)",45.694454,-93.900192,St. Cloud,MN,45.534,-94.1718
395011,231,"Racine, WI",msa,Wisconsin,2023-06-30,219000.0,"(44.268543, -89.616508)",44.268543,-89.616508,Racine,WI,42.7274,-87.8135
394380,232,"Bend, OR",msa,Oregon,2023-06-30,632667.0,"(44.572021, -122.070938)",44.572021,-122.070938,Bend,OR,44.0563,-121.3095
395047,233,"Saginaw, MI",msa,Michigan,2023-06-30,146333.0,"(43.326618, -84.536095)",43.326618,-84.536095,Saginaw,MI,43.4199,-83.9501
395202,234,"Warner Robins, GA",msa,Georgia,2023-06-30,229317.0,"(33.040619, -83.643074)",33.040619,-83.643074,Warner Robins,GA,32.5961,-83.6527
395151,235,"Terre Haute, IN",msa,Indiana,2023-06-30,141860.0,"(39.849426, -86.258278)",39.849426,-86.258278,Terre Haute,IN,39.466,-87.3751
395162,236,"Torrington, CT",msa,Connecticut,2023-06-30,325000.0,"(41.597782, -72.755371)",41.597782,-72.755371,Torrington,CT,41.8349,-73.1282
